Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
TSLA,09/23/11,25.49,26.62,25.35,26.38,1156328,0.75,2.93%
TSLA,09/22/11,25.64,26.11,24.88,25.63,775802,-0.22,-0.85%
TSLA,09/21/11,25.95,26.95,25.70,25.85,987577,-0.16,-0.62%
TSLA,09/20/11,25.98,26.60,25.67,26.01,1180351,0.24,0.93%
TSLA,09/19/11,24.95,25.81,23.82,25.77,1157349,-0.03,-0.12%
TSLA,09/16/11,24.78,25.84,24.49,25.80,1417574,0.98,3.95%
TSLA,09/15/11,24.58,24.93,24.33,24.82,562512,0.48,1.97%
TSLA,09/14/11,24.25,24.84,23.79,24.34,830777,0.26,1.08%
TSLA,09/13/11,23.01,24.10,22.75,24.08,726461,1.20,5.24%
TSLA,09/12/11,22.50,23.31,22.45,22.88,566571,-0.09,-0.39%
TSLA,09/09/11,23.37,23.57,22.55,22.97,669263,-0.64,-2.71%
TSLA,09/08/11,23.58,24.03,23.28,23.61,505697,-0.23,-0.96%
TSLA,09/07/11,23.39,24.00,23.28,23.84,459186,0.90,3.92%
TSLA,09/06/11,22.50,23.20,22.29,22.94,809760,-0.13,-0.56%
TSLA,09/02/11,23.66,23.99,22.68,23.07,770331,-0.93,-3.87%
TSLA,09/01/11,24.66,24.87,23.83,24.00,848085,-0.74,-2.99%
TSLA,08/31/11,24.80,25.50,24.28,24.74,823735,0.11,0.45%
TSLA,08/30/11,24.50,24.77,24.09,24.63,366159,-0.08,-0.32%
TSLA,08/29/11,24.22,24.85,24.02,24.71,803302,0.98,4.13%
TSLA,08/26/11,22.71,23.95,22.07,23.73,761756,0.62,2.68%
TSLA,08/25/11,23.87,23.87,22.90,23.11,679740,-0.76,-3.18%
TSLA,08/24/11,23.10,23.93,22.83,23.87,684238,0.91,3.96%
TSLA,08/23/11,21.93,23.11,21.50,22.96,868968,1.01,4.60%
TSLA,08/22/11,23.11,23.80,21.68,21.95,986081,-0.35,-1.57%
TSLA,08/19/11,23.86,24.22,22.00,22.30,1375277,-1.96,-8.08%
TSLA,08/18/11,25.00,25.15,23.47,24.26,1056569,-1.57,-6.08%
TSLA,08/17/11,26.39,26.65,25.51,25.83,642572,-0.27,-1.03%
TSLA,08/16/11,26.13,26.54,25.83,26.10,537688,-0.13,-0.50%
TSLA,08/15/11,26.62,26.75,25.93,26.23,738572,-0.08,-0.30%
TSLA,08/12/11,25.60,27.14,25.36,26.31,1009020,1.01,3.99%
TSLA,08/11/11,24.04,25.75,24.00,25.30,836484,1.48,6.21%
TSLA,08/10/11,25.44,25.44,23.63,23.82,1564147,-1.24,-4.95%
TSLA,08/09/11,25.06,25.45,23.70,25.06,1333382,1.42,6.01%
TSLA,08/08/11,23.10,24.44,23.10,23.64,2608472,-0.60,-2.48%
TSLA,08/05/11,24.99,25.38,22.83,24.24,1964376,-0.51,-2.06%
TSLA,08/04/11,26.51,26.89,24.67,24.75,3064683,-2.45,-9.01%
TSLA,08/03/11,27.50,27.83,26.34,27.20,1794447,-0.14,-0.51%
TSLA,08/02/11,28.69,29.20,27.27,27.34,1549220,-1.43,-4.97%
TSLA,08/01/11,28.67,28.98,28.21,28.77,1164822,0.60,2.13%
TSLA,07/29/11,27.80,28.40,27.50,28.17,948127,0.00,0.00%
TSLA,07/28/11,27.60,28.55,27.54,28.17,938629,0.53,1.92%
TSLA,07/27/11,28.50,28.50,27.51,27.64,958403,-0.36,-1.29%
TSLA,07/26/11,28.31,28.77,27.97,28.00,760532,-0.49,-1.72%
TSLA,07/25/11,29.01,29.25,28.44,28.49,673291,-0.80,-2.73%
TSLA,07/22/11,28.95,29.54,28.55,29.29,583868,0.59,2.06%
TSLA,07/21/11,28.91,29.16,28.10,28.70,1011406,0.01,0.03%
TSLA,07/20/11,28.00,30.44,27.80,28.69,3048294,0.80,2.87%
TSLA,07/19/11,27.58,28.11,27.54,27.89,1026048,0.66,2.42%
TSLA,07/18/11,27.34,27.45,26.63,27.23,851877,-0.35,-1.27%
TSLA,07/15/11,27.79,27.83,27.40,27.58,708954,-0.03,-0.11%
TSLA,07/14/11,28.53,28.96,27.25,27.61,1158931,-1.03,-3.60%
TSLA,07/13/11,28.43,29.03,27.90,28.64,1065942,0.47,1.67%
TSLA,07/12/11,28.37,29.09,28.00,28.17,1045306,-0.18,-0.63%
TSLA,07/11/11,28.40,28.53,28.00,28.35,975703,-0.46,-1.60%
TSLA,07/08/11,29.89,29.89,28.59,28.81,1240580,-0.92,-3.09%
TSLA,07/07/11,29.14,30.00,29.01,29.73,1327821,0.77,2.66%
TSLA,07/06/11,29.14,29.14,28.55,28.96,926889,-0.18,-0.62%
TSLA,07/05/11,29.02,29.52,28.71,29.14,995989,0.12,0.41%
TSLA,07/01/11,29.07,29.60,28.80,29.02,854839,-0.11,-0.38%
TSLA,06/30/11,28.50,29.33,28.40,29.13,946654,0.84,2.97%
TSLA,06/29/11,28.50,29.09,28.07,28.29,1461708,0.18,0.64%
TSLA,06/28/11,27.79,28.25,27.67,28.11,889132,0.65,2.37%
TSLA,06/27/11,27.73,28.28,27.31,27.46,1809367,-0.11,-0.38%
TSLA,06/24/11,27.64,27.97,27.26,27.57,3608858,-0.14,-0.52%
TSLA,06/23/11,27.20,27.72,26.21,27.71,1169990,0.50,1.84%
TSLA,06/22/11,27.37,28.25,27.10,27.21,1475533,-0.32,-1.16%
TSLA,06/21/11,26.24,27.73,26.00,27.53,1495963,1.52,5.84%
TSLA,06/20/11,25.59,26.46,25.50,26.01,1537709,-0.49,-1.85%
TSLA,06/17/11,26.87,27.70,26.14,26.50,1713965,0.00,0.00%
TSLA,06/16/11,27.67,28.00,25.74,26.50,1842124,-0.82,-3.00%
TSLA,06/15/11,28.44,28.45,27.07,27.32,1344979,-1.28,-4.48%
TSLA,06/14/11,28.54,29.70,28.52,28.60,1573310,0.17,0.60%
TSLA,06/13/11,28.07,28.88,27.88,28.43,1713392,0.57,2.05%
TSLA,06/10/11,27.52,28.30,27.35,27.86,1566532,0.24,0.87%
TSLA,06/09/11,27.43,28.10,27.10,27.62,1603120,0.50,1.84%
TSLA,06/08/11,28.44,28.60,27.02,27.12,1695836,-1.25,-4.41%
TSLA,06/07/11,28.94,29.39,28.26,28.37,1222099,-0.33,-1.15%
TSLA,06/06/11,30.03,30.13,28.26,28.70,2331017,-1.43,-4.75%
TSLA,06/03/11,29.95,31.50,29.50,30.13,6210209,3.41,12.76%
TSLA,05/24/11,27.02,27.50,26.60,26.72,613673,-0.10,-0.37%
TSLA,05/23/11,27.62,27.62,26.62,26.82,863548,-1.15,-4.11%
TSLA,05/20/11,28.26,28.28,27.35,27.97,842534,-0.23,-0.82%
TSLA,05/19/11,27.03,28.44,26.60,28.20,2655067,1.85,7.02%
TSLA,05/18/11,26.10,26.47,25.52,26.35,729407,0.39,1.50%
TSLA,05/17/11,27.00,27.00,25.72,25.96,1234156,-0.64,-2.41%
TSLA,05/16/11,27.99,27.99,26.55,26.60,755622,-0.95,-3.45%
TSLA,05/13/11,28.00,28.19,27.30,27.55,661577,-0.12,-0.43%
TSLA,05/12/11,27.07,27.74,26.65,27.67,627740,0.60,2.22%
TSLA,05/11/11,28.20,28.30,26.92,27.07,962465,-1.26,-4.45%
TSLA,05/10/11,28.24,28.95,27.91,28.33,1535218,0.42,1.50%
TSLA,05/09/11,27.00,28.00,26.85,27.91,916303,0.79,2.91%
TSLA,05/06/11,26.90,27.70,26.62,27.12,981606,0.68,2.57%
TSLA,05/05/11,27.20,27.44,26.17,26.44,1218449,-0.25,-0.94%
TSLA,05/04/11,26.78,27.00,25.75,26.69,1042640,-0.18,-0.67%
TSLA,05/03/11,27.38,27.39,26.50,26.87,913865,-0.58,-2.11%
TSLA,05/02/11,27.36,27.80,27.06,27.45,784560,-0.15,-0.54%
TSLA,04/29/11,27.69,27.87,27.42,27.60,726240,-0.06,-0.22%
TSLA,04/28/11,27.07,27.69,26.72,27.66,1644897,0.58,2.14%
TSLA,04/27/11,26.93,27.36,26.63,27.08,996901,0.15,0.56%
TSLA,04/26/11,26.66,27.25,26.31,26.93,1372343,0.54,2.05%
TSLA,04/25/11,26.64,26.73,25.97,26.39,800839,-0.35,-1.31%
TSLA,04/21/11,25.85,26.98,25.59,26.74,1386053,0.99,3.84%
TSLA,04/20/11,25.70,26.09,25.30,25.75,837169,0.59,2.34%
TSLA,04/19/11,25.26,25.26,24.65,25.16,548693,0.13,0.52%
TSLA,04/18/11,25.13,25.62,24.36,25.03,1033871,-0.55,-2.15%
