Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
AMS,05/01/08,2.700,2.750,2.580,2.580,26100,-0.02,-0.77%
AMS,04/30/08,2.350,2.600,2.300,2.600,13800,0.30,13.04%
AMS,04/29/08,2.420,2.420,2.300,2.300,1400,-0.13,-5.35%
AMS,04/28/08,2.350,2.450,2.350,2.430,1922,0.03,1.25%
AMS,04/25/08,2.450,2.450,2.400,2.400,1200,0.05,2.13%
AMS,04/24/08,2.450,2.450,2.350,2.350,2700,0.00,0.00%
AMS,04/23/08,2.350,2.480,2.350,2.350,3250,-0.14,-5.62%
AMS,04/22/08,2.400,2.490,2.400,2.490,1500,0.05,2.05%
AMS,04/21/08,2.450,2.450,2.440,2.440,200,0.09,3.83%
AMS,04/18/08,2.320,2.400,2.250,2.350,6500,0.03,1.29%
AMS,04/17/08,2.320,2.320,2.320,2.320,200,-0.06,-2.52%
AMS,04/16/08,2.380,2.380,2.380,2.380,100,0.08,3.48%
AMS,04/15/08,2.330,2.330,2.300,2.300,5100,-0.05,-2.13%
AMS,04/14/08,2.400,2.450,2.350,2.350,2600,-0.10,-4.09%
AMS,04/11/08,2.450,2.450,2.450,2.450,100,-0.10,-3.92%
AMS,04/10/08,2.550,2.550,2.550,2.550,0,0.00,0.00%
AMS,04/09/08,2.450,2.550,2.450,2.550,11300,0.10,4.08%
AMS,04/08/08,2.450,2.450,2.450,2.450,0,0.00,0.00%
AMS,04/07/08,2.450,2.450,2.300,2.450,4965,-0.10,-3.92%
AMS,04/04/08,2.600,2.600,2.450,2.550,4400,0.05,2.00%
AMS,04/03/08,2.500,2.500,2.500,2.500,1000,-0.05,-1.96%
AMS,04/02/08,2.550,2.550,2.550,2.550,100,0.10,4.08%
AMS,04/01/08,2.500,2.500,2.300,2.450,6800,0.05,2.08%
AMS,03/31/08,2.510,2.510,2.400,2.400,2100,0.10,4.35%
AMS,03/28/08,2.370,2.600,2.160,2.300,9100,-0.07,-2.95%
AMS,03/27/08,2.450,2.450,2.370,2.370,4500,-0.13,-5.20%
AMS,03/26/08,2.400,2.500,2.370,2.500,1000,0.05,2.04%
AMS,03/25/08,2.450,2.450,2.450,2.450,3700,0.10,4.26%
AMS,03/24/08,2.440,2.690,2.220,2.350,11700,0.10,4.44%
AMS,03/21/08,2.210,2.250,2.183,2.250,1600,0.00,0.00%
AMS,03/20/08,2.210,2.250,2.183,2.250,1600,0.09,4.17%
AMS,03/19/08,2.160,2.160,2.160,2.160,900,-0.04,-1.82%
AMS,03/18/08,2.240,2.350,2.070,2.200,13200,-0.05,-2.22%
AMS,03/17/08,2.320,2.430,2.130,2.250,11000,-0.10,-4.25%
AMS,03/14/08,2.370,2.370,2.250,2.350,800,-0.10,-4.09%
AMS,03/13/08,2.260,2.450,2.260,2.450,700,0.05,2.08%
AMS,03/12/08,2.410,2.500,2.350,2.400,3565,-0.14,-5.51%
AMS,03/11/08,2.510,2.540,2.450,2.540,1800,0.04,1.60%
AMS,03/10/08,2.600,2.600,2.250,2.500,3600,-0.19,-7.06%
AMS,03/07/08,2.600,2.690,2.500,2.690,2200,0.00,0.00%
AMS,03/06/08,2.650,2.690,2.620,2.690,6800,0.14,5.49%
AMS,03/05/08,2.450,2.550,2.450,2.550,1200,0.10,4.08%
AMS,03/04/08,2.520,2.740,2.450,2.450,3900,-0.05,-2.00%
AMS,03/03/08,2.650,2.680,2.500,2.500,5700,-0.10,-3.85%
AMS,02/29/08,2.600,2.600,2.580,2.600,800,0.05,1.96%
AMS,02/28/08,2.590,2.600,2.550,2.550,1900,-0.10,-3.77%
AMS,02/27/08,2.480,2.650,2.450,2.650,2700,0.19,7.72%
AMS,02/26/08,2.520,2.560,2.460,2.460,3800,-0.04,-1.60%
AMS,02/25/08,2.550,2.550,2.500,2.500,3969,-0.05,-1.96%
AMS,02/22/08,2.690,2.750,2.550,2.550,4200,-0.17,-6.25%
AMS,02/21/08,2.700,2.750,2.630,2.720,3300,0.12,4.62%
AMS,02/20/08,2.650,2.720,2.600,2.600,1600,0.04,1.56%
AMS,02/19/08,2.930,2.930,2.530,2.560,9300,-0.14,-5.19%
AMS,02/18/08,2.688,2.770,2.600,2.700,0,0.00,0.00%
AMS,02/15/08,2.688,2.770,2.600,2.700,2500,-0.10,-3.57%
AMS,02/14/08,2.800,2.800,2.800,2.800,0,0.00,0.00%
AMS,02/13/08,2.660,2.800,2.660,2.800,2800,0.09,3.32%
AMS,02/12/08,2.850,2.900,2.700,2.710,6800,-0.09,-3.15%
AMS,02/11/08,2.730,2.800,2.350,2.798,15400,0.29,11.47%
AMS,02/08/08,2.500,2.750,2.500,2.510,32100,0.16,6.81%
AMS,02/07/08,2.230,2.650,2.230,2.350,6900,0.12,5.38%
AMS,02/06/08,2.100,2.230,1.950,2.230,5700,0.27,13.78%
AMS,02/05/08,2.100,2.170,1.960,1.960,2700,0.01,0.51%
AMS,02/04/08,1.760,2.100,1.760,1.950,13500,0.10,5.41%
AMS,02/01/08,1.900,2.010,1.850,1.850,3080,-0.05,-2.63%
AMS,01/31/08,1.980,1.980,1.900,1.900,1900,-0.08,-4.04%
AMS,01/30/08,1.990,2.190,1.980,1.980,26300,0.13,7.03%
AMS,01/29/08,1.750,1.900,1.710,1.850,30800,0.14,8.19%
AMS,01/28/08,1.750,1.790,1.710,1.710,15850,-0.02,-1.16%
AMS,01/25/08,1.792,1.830,1.720,1.730,10828,-0.02,-1.14%
AMS,01/24/08,1.730,1.800,1.730,1.750,18100,-0.06,-3.31%
AMS,01/23/08,1.880,1.880,1.800,1.810,23200,0.01,0.56%
AMS,01/22/08,1.860,1.970,1.800,1.800,21800,-0.06,-3.23%
AMS,01/21/08,1.850,2.020,1.840,1.860,0,0.00,0.00%
AMS,01/18/08,1.850,2.020,1.840,1.860,9500,-0.04,-2.11%
AMS,01/17/08,1.800,1.900,1.800,1.900,700,0.09,4.97%
AMS,01/16/08,2.010,2.010,1.810,1.810,2786,-0.15,-7.65%
AMS,01/15/08,2.050,2.150,1.960,1.960,11800,-0.09,-4.39%
AMS,01/14/08,2.080,2.100,2.050,2.050,14700,-0.02,-0.97%
AMS,01/11/08,2.050,2.250,2.050,2.070,3492,-0.01,-0.48%
AMS,01/10/08,1.910,2.180,1.910,2.080,7100,0.03,1.46%
AMS,01/09/08,2.000,2.050,1.900,2.050,25300,0.04,1.99%
AMS,01/08/08,2.010,2.110,2.010,2.010,14700,0.00,0.00%
AMS,01/07/08,2.070,2.084,2.010,2.010,5400,-0.07,-3.37%
AMS,01/04/08,2.200,2.250,2.070,2.080,13500,-0.20,-8.77%
AMS,01/03/08,2.180,2.280,2.040,2.280,13300,0.15,7.05%
AMS,01/02/08,2.080,2.130,2.060,2.130,3300,0.07,3.39%
AMS,01/01/08,1.890,2.130,1.890,2.060,0,0.00,0.00%
AMS,12/31/07,1.890,2.130,1.890,2.060,18920,-0.01,-0.48%
AMS,12/28/07,2.130,2.222,2.060,2.070,25245,-0.09,-4.17%
AMS,12/27/07,2.170,2.280,2.150,2.160,40011,-0.06,-2.70%
AMS,12/26/07,2.040,2.350,2.040,2.220,26900,0.18,8.82%
AMS,12/24/07,1.990,2.040,1.900,2.040,22269,0.14,7.37%
AMS,12/21/07,2.000,2.080,1.850,1.900,25399,0.05,2.70%
AMS,12/20/07,1.830,2.000,1.830,1.850,43758,-0.14,-7.04%
AMS,12/19/07,2.020,2.070,1.990,1.990,36101,-0.07,-3.40%
AMS,12/18/07,2.140,2.210,2.060,2.060,13000,-0.04,-1.90%
AMS,12/17/07,2.400,2.400,1.800,2.100,20080,-0.30,-12.50%
AMS,12/14/07,2.340,2.500,2.000,2.400,20600,-0.08,-3.23%
AMS,12/13/07,2.500,2.680,2.390,2.480,12600,-0.10,-3.88%
AMS,12/12/07,2.670,2.700,2.580,2.580,6300,-0.03,-1.15%
AMS,12/11/07,2.700,2.780,2.610,2.610,10100,-0.05,-1.88%
AMS,12/10/07,2.650,2.800,2.650,2.660,5900,-0.09,-3.27%
AMS,12/07/07,2.800,2.830,2.600,2.750,39700,-0.01,-0.36%
AMS,12/06/07,2.810,2.840,2.760,2.760,10700,-0.06,-2.13%
AMS,12/05/07,2.940,2.940,2.800,2.820,14500,-0.09,-3.09%
AMS,12/04/07,2.810,3.200,2.810,2.910,16401,0.02,0.69%
AMS,12/03/07,2.760,3.010,2.760,2.890,9116,-0.14,-4.62%
AMS,11/30/07,3.180,3.200,3.000,3.030,4900,-0.32,-9.55%
AMS,11/29/07,3.000,3.350,3.000,3.350,10300,0.35,11.67%
