Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
LMT,10/12/15,213.61,214.63,212.76,214.33,1048086,1.07,0.50%
LMT,10/09/15,214.44,216.27,213.22,213.26,1339964,-1.11,-0.52%
LMT,10/08/15,212.28,214.66,211.34,214.37,782798,1.42,0.67%
LMT,10/07/15,211.79,214.02,211.04,212.95,1127110,2.55,1.21%
LMT,10/06/15,211.70,212.65,210.27,210.40,1625652,-1.33,-0.63%
LMT,10/05/15,208.30,211.86,207.70,211.73,1347488,5.12,2.48%
LMT,10/02/15,202.01,206.61,201.81,206.61,1154771,1.86,0.91%
LMT,10/01/15,206.31,207.34,202.82,204.75,1889689,-2.56,-1.23%
LMT,09/30/15,204.34,207.71,204.23,207.31,1721813,4.84,2.39%
LMT,09/29/15,200.00,202.92,199.01,202.47,1226693,2.25,1.12%
LMT,09/28/15,202.55,204.44,200.00,200.22,1315325,-3.67,-1.80%
LMT,09/25/15,206.74,206.78,203.00,203.89,1413962,-0.87,-0.42%
LMT,09/24/15,201.50,205.89,199.60,204.76,1667578,1.99,0.98%
LMT,09/23/15,204.13,204.99,201.71,202.77,601166,-0.89,-0.44%
LMT,09/22/15,202.46,203.97,201.50,203.66,1119369,-0.69,-0.34%
LMT,09/21/15,204.35,205.79,203.18,204.35,964832,1.04,0.51%
LMT,09/18/15,206.00,206.03,202.65,203.31,3010557,-4.29,-2.07%
LMT,09/17/15,207.85,210.53,207.13,207.60,958851,0.04,0.02%
LMT,09/16/15,207.64,208.19,206.33,207.56,927797,-0.28,-0.13%
LMT,09/15/15,206.38,208.54,205.51,207.84,1253648,1.84,0.89%
LMT,09/14/15,207.03,207.03,205.56,206.00,1034319,-0.81,-0.39%
LMT,09/11/15,205.81,206.96,205.33,206.81,1085923,0.66,0.32%
LMT,09/10/15,203.71,207.29,203.71,206.15,1370060,1.49,0.73%
LMT,09/09/15,209.00,209.24,204.52,204.66,1110283,-2.35,-1.14%
LMT,09/08/15,204.18,207.29,204.00,207.01,1320745,4.39,2.17%
LMT,09/04/15,203.54,202.62,202.62,202.62,1213100,-2.58,-1.26%
LMT,09/03/15,204.69,206.46,204.32,205.20,1350948,1.16,0.57%
LMT,09/02/15,199.69,204.12,199.28,204.04,1490607,6.42,3.25%
LMT,09/01/15,197.87,199.59,197.02,197.62,1674471,-3.56,-1.77%
LMT,08/31/15,203.21,203.24,201.08,201.18,1086765,-2.72,-1.33%
LMT,08/28/15,203.63,204.48,201.38,203.90,1391216,-1.53,-0.74%
LMT,08/27/15,203.92,206.94,202.91,205.43,1688076,3.31,1.64%
LMT,08/26/15,203.23,203.23,196.85,202.12,2933824,3.14,1.58%
LMT,08/25/15,205.50,205.51,198.55,198.98,2100552,1.52,0.77%
