Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
BABA,08/22/16,96.47,96.63,94.75,95.65,16222785,-1.21,-1.25%
BABA,08/19/16,96.91,97.24,96.34,96.86,14267089,-0.14,-0.14%
BABA,08/18/16,97.25,97.94,96.62,97.00,15008219,0.00,0.00%
BABA,08/17/16,96.17,97.25,96.05,97.00,14977271,0.34,0.35%
BABA,08/16/16,96.15,97.15,95.05,96.66,27510322,-0.51,-0.52%
BABA,08/15/16,98.28,98.86,96.82,97.17,33800107,-1.08,-1.10%
BABA,08/12/16,92.98,98.35,92.91,98.25,71968347,6.48,7.06%
BABA,08/11/16,92.14,92.80,91.26,91.77,54165352,4.44,5.08%
BABA,08/10/16,86.01,87.73,86.01,87.33,28173606,2.09,2.45%
BABA,08/09/16,85.05,85.63,84.80,85.24,15341507,0.24,0.28%
BABA,08/08/16,84.99,85.02,84.30,85.00,11524403,0.41,0.48%
BABA,08/05/16,85.01,85.08,84.44,84.59,9401657,-0.16,-0.19%
BABA,08/04/16,83.75,84.98,83.69,84.75,10731563,1.08,1.29%
BABA,08/03/16,83.30,83.84,83.17,83.67,5364008,-0.13,-0.16%
BABA,08/02/16,84.34,84.34,82.91,83.80,7690180,-0.54,-0.64%
BABA,08/01/16,82.79,84.80,82.59,84.34,13398643,1.86,2.26%
BABA,07/29/16,83.37,83.42,81.94,82.48,8709279,-0.64,-0.77%
BABA,07/28/16,83.46,83.49,82.12,83.12,7476426,0.02,0.02%
BABA,07/27/16,83.60,83.64,83.00,83.10,11624659,-0.49,-0.59%
BABA,07/26/16,82.86,83.63,82.63,83.59,7713794,0.40,0.48%
BABA,07/25/16,84.47,84.79,82.61,83.19,13184767,-1.30,-1.54%
BABA,07/22/16,84.00,84.50,83.81,84.49,5988370,0.31,0.37%
BABA,07/21/16,84.71,85.00,83.66,84.18,10191960,-0.24,-0.28%
BABA,07/20/16,83.27,84.70,83.23,84.42,13981317,1.65,1.99%
BABA,07/19/16,82.48,83.69,82.05,82.77,9798455,0.12,0.15%
BABA,07/18/16,80.60,82.79,80.60,82.65,12107854,1.40,1.72%
BABA,07/15/16,81.78,82.49,80.96,81.25,8919868,-0.49,-0.60%
BABA,07/14/16,81.18,82.24,80.86,81.74,9357917,1.17,1.45%
BABA,07/13/16,81.83,81.88,80.37,80.57,10733263,-1.17,-1.43%
BABA,07/12/16,81.79,82.88,81.51,81.74,15293895,0.28,0.34%
BABA,07/11/16,79.33,81.90,79.24,81.46,17416625,2.47,3.13%
BABA,07/08/16,78.44,78.90,79.35,78.99,14029075,-0.36,-0.45%
